movie_id,title,genres
683,Rocket Man,Comedy
684,In the Line of Fire,Action|Thriller
685,Executive Decision,Action|Thriller
686,"Perfect World, A",Action|Drama
687,McHale's Navy,Comedy|War
688,Leave It to Beaver,Comedy
689,"Jackal, The",Action|Thriller
690,Seven Years in Tibet,Drama|War
691,Dark City,Film-Noir|Sci-Fi|Thriller
692,"American President, The",Comedy|Drama|Romance
693,Casino,Drama
694,Persuasion,Romance
695,Kicking and Screaming,Comedy|Drama
696,City Hall,Drama|Thriller
697,"Basketball Diaries, The",Drama
698,"Browning Version, The",Drama
699,Little Women,Drama
700,Miami Rhapsody,Comedy
701,"Wonderful, Horrible Life of Leni Riefenstahl, The",Documentary
702,Barcelona,Comedy|Romance
703,Widows' Peak,Drama
704,"House of the Spirits, The",Drama|Romance
705,Singin' in the Rain,Musical|Romance
706,Bad Moon,Horror
707,Enchanted April,Drama
708,"Sex, Lies, and Videotape",Drama
709,Strictly Ballroom,Comedy|Romance
710,Better Off Dead...,Comedy
711,"Substance of Fire, The",Drama
712,Tin Men,Comedy|Drama
713,Othello,Drama
714,Carrington,Drama|Romance
715,To Die For,Comedy|Drama
716,Home for the Holidays,Drama|Romance
717,"Juror, The",Drama|Thriller
718,In the Bleak Midwinter,Comedy
719,Canadian Bacon,Comedy|War
720,First Knight,Action|Adventure|Drama|Romance
721,Mallrats,Comedy
722,Nine Months,Comedy
723,Boys on the Side,Comedy|Drama
724,Circle of Friends,Drama|Romance
725,Exit to Eden,Comedy
726,Fluke,Childrens|Drama
727,Immortal Beloved,Drama|Romance
728,Junior,Comedy|Sci-Fi
729,Nell,Drama
730,"Queen Margot (Reine Margot, La)",Drama|Romance
731,"Corrina, Corrina",Comedy|Drama|Romance
732,Dave,Comedy|Romance
733,Go Fish,Drama|Romance
734,Made in America,Comedy
735,Philadelphia,Drama
736,Shadowlands,Drama|Romance
737,Sirens,Comedy|Drama
738,Threesome,Comedy|Romance
739,Pretty Woman,Comedy|Romance
740,Jane Eyre,Drama|Romance
741,"Last Supper, The",Drama|Thriller
742,Ransom,Drama|Thriller
743,"Crow: City of Angels, The",Action|Thriller
744,Michael Collins,Drama|War
745,"Ruling Class, The",Comedy
746,Real Genius,Comedy
747,Benny & Joon,Comedy|Romance
748,"Saint, The",Action|Romance|Thriller
749,"MatchMaker, The",Comedy|Romance
750,Amistad,Drama
751,Tomorrow Never Dies,Action|Romance|Thriller
752,"Replacement Killers, The",Action|Thriller
753,Burnt By the Sun,Drama
754,Red Corner,Crime|Thriller
755,Jumanji,Action|Adventure|Childrens|Fantasy|Sci-Fi
756,Father of the Bride Part II,Comedy
757,Across the Sea of Time,Documentary
758,Lawnmower Man 2: Beyond Cyberspace,Sci-Fi|Thriller
759,Fair Game,Action
760,Screamers,Sci-Fi
761,Nick of Time,Action|Thriller
762,Beautiful Girls,Drama
763,Happy Gilmore,Comedy
764,If Lucy Fell,Comedy|Romance
765,Boomerang,Comedy|Romance
766,Man of the Year,Documentary
767,"Addiction, The",Horror
768,Casper,Adventure|Childrens
769,Congo,Action|Adventure|Mystery|Sci-Fi
770,Devil in a Blue Dress,Crime|Film-Noir|Mystery|Thriller
771,Johnny Mnemonic,Action|Sci-Fi|Thriller
772,Kids,Drama
773,Mute Witness,Thriller
774,"Prophecy, The",Horror
775,Something to Talk About,Comedy|Drama|Romance
776,Three Wishes,Drama
777,Castle Freak,Horror
778,Don Juan DeMarco,Comedy|Drama|Romance
779,Drop Zone,Action
780,Dumb & Dumber,Comedy
781,French Kiss,Comedy|Romance
782,Little Odessa,Drama
783,Milk Money,Comedy|Romance
784,Beyond Bedlam,Drama|Horror
785,Only You,Comedy|Romance
786,"Perez Family, The",Comedy|Romance
787,Roommates,Comedy|Drama
788,Relative Fear,Horror|Thriller
789,Swimming with Sharks,Comedy|Drama
790,Tommy Boy,Comedy
791,"Baby-Sitters Club, The",Childrens
792,Bullets Over Broadway,Comedy
793,Crooklyn,Comedy
794,It Could Happen to You,Drama|Romance
795,Richie Rich,Childrens|Comedy
796,Speechless,Comedy|Romance
797,Timecop,Action|Sci-Fi
798,Bad Company,Action
799,Boys Life,Drama
800,In the Mouth of Madness,Horror|Thriller
801,"Air Up There, The",Comedy
802,Hard Target,Action|Adventure|Crime|Thriller
803,Heaven & Earth,Action|Drama|War
804,Jimmy Hollywood,Comedy
805,Manhattan Murder Mystery,Comedy|Mystery
806,Menace II Society,Action|Crime|Drama
807,Poetic Justice,Drama
808,"Program, The",Action|Drama
809,Rising Sun,Action|Drama|Mystery
810,"Shadow, The",Action
811,Thirty-Two Short Films About Glenn Gould,Documentary
812,Andre,Adventure|Childrens
813,"Celluloid Closet, The",Documentary
814,"Great Day in Harlem, A",Documentary
815,One Fine Day,Drama|Romance
816,Candyman: Farewell to the Flesh,Horror
817,Frisk,Drama
818,Girl 6,Comedy
819,Eddie,Comedy
820,Space Jam,Adventure|Animation|Childrens|Comedy|Fantasy
821,Mrs. Winterbourne,Comedy|Romance
822,Faces,Drama
823,Mulholland Falls,Crime|Film-Noir|Thriller
824,"Great White Hype, The",Comedy
825,"Arrival, The",Action|Sci-Fi|Thriller
826,"Phantom, The",Adventure
827,Daylight,Action|Adventure|Thriller
828,Alaska,Adventure|Childrens
829,Fled,Action|Adventure
830,Power 98,Action|Mystery|Thriller
831,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller
832,Bogus,Childrens|Drama|Fantasy
833,Bulletproof,Action
834,Halloween: The Curse of Michael Myers,Horror|Thriller
835,"Gay Divorcee, The",Comedy|Musical|Romance
836,Ninotchka,Comedy|Romance
837,Meet John Doe,Drama
838,In the Line of Duty 2,Action
839,Loch Ness,Horror|Thriller
840,Last Man Standing,Action|Drama|Western
841,"Glimmer Man, The",Action|Thriller
842,Pollyanna,Childrens|Comedy|Drama
843,"Shaggy Dog, The",Childrens|Comedy
844,Freeway,Crime
845,That Thing You Do!,Comedy
846,To Gillian on Her 37th Birthday,Drama|Romance
847,Looking for Richard,Documentary|Drama
848,"Murder, My Sweet",Film-Noir|Thriller
849,Days of Thunder,Action|Romance
850,"Perfect Candidate, A",Documentary
851,Two or Three Things I Know About Her,Drama
852,"Bloody Child, The",Drama|Thriller
853,Braindead,Comedy|Horror
854,Bad Taste,Comedy|Horror
855,Diva,Action|Drama|Mystery|Romance|Thriller
856,Night on Earth,Comedy|Drama
857,Paris Was a Woman,Documentary
858,Amityville: Dollhouse,Horror
859,April Fool's Day,Comedy|Horror
860,"Believers, The",Horror|Thriller
861,Nosferatu a Venezia,Horror
862,Jingle All the Way,Adventure|Childrens|Comedy
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",Drama
864,My Fellow Americans,Comedy
865,"Ice Storm, The",Drama
866,Michael,Comedy|Romance
867,"Whole Wide World, The",Drama
868,Hearts and Minds,Drama
869,Fools Rush In,Comedy|Romance
870,Touch,Romance
871,Vegas Vacation,Comedy
872,Love Jones,Romance
873,Picture Perfect,Comedy|Romance
874,Career Girls,Drama
875,She's So Lovely,Drama|Romance
876,Money Talks,Action|Comedy
877,Excess Baggage,Adventure|Romance
878,That Darn Cat!,Childrens|Comedy|Mystery
879,"Peacemaker, The",Action|Thriller|War
880,Soul Food,Drama
881,Money Talks,Action|Comedy
882,Washington Square,Drama
883,Telling Lies in America,Drama
884,Year of the Horse,Documentary
885,Phantoms,Horror
886,"Life Less Ordinary, A",Romance|Thriller
887,Eve's Bayou,Drama
888,One Night Stand,Drama
889,"Tango Lesson, The",Romance
890,Mortal Kombat: Annihilation,Action|Adventure
891,Bent,Drama|War
892,Flubber,Childrens|Comedy|Fantasy
893,For Richer or Poorer,Comedy
894,Home Alone 3,Childrens|Comedy
895,Scream 2,Horror|Thriller
896,"Sweet Hereafter, The",Drama
897,Time Tracers,Action|Adventure|Sci-Fi
898,"Postman, The",Drama
899,"Winter Guest, The",Drama
900,Kundun,Drama
901,Mr. Magoo,Comedy
902,"Big Lebowski, The",Comedy|Crime|Mystery|Thriller
903,Afterglow,Drama|Romance
904,Ma vie en rose (My Life in Pink),Comedy|Drama
905,Great Expectations,Drama|Romance
906,Oscar & Lucinda,Drama|Romance
907,Vermin,Comedy
908,Half Baked,Comedy
909,Dangerous Beauty,Drama
910,Nil By Mouth,Drama
911,Twilight,Crime|Drama
912,U.S. Marshalls,Action|Thriller
913,Love and Death on Long Island,Comedy
914,Wild Things,Crime|Drama|Mystery|Thriller
915,Primary Colors,Drama
916,Lost in Space,Action|Sci-Fi|Thriller
917,Mercury Rising,Action|Drama|Thriller
918,City of Angels,Romance
919,"City of Lost Children, The",Adventure|Sci-Fi
920,Two Bits,Drama
921,Farewell My Concubine,Drama|Romance
922,Dead Man,Western
923,Raise the Red Lantern,Drama
924,White Squall,Adventure|Drama
925,Unforgettable,Sci-Fi|Thriller
926,Down Periscope,Comedy
927,"Flower of My Secret, The (Flor de mi secreto, La)",Drama
928,"Craft, The",Drama|Horror
929,Harriet the Spy,Childrens|Comedy
930,Chain Reaction,Action|Adventure|Thriller
931,"Island of Dr. Moreau, The",Sci-Fi|Thriller
932,First Kid,Childrens|Comedy
933,"Funeral, The",Drama
934,"Preacher's Wife, The",Drama
935,Paradise Road,Drama|War
936,Brassed Off,Comedy|Drama|Romance
937,"Thousand Acres, A",Drama
938,"Smile Like Yours, A",Comedy|Romance
939,Murder in the First,Drama|Thriller
940,Airheads,Comedy
941,With Honors,Comedy|Drama
942,What's Love Got to Do with It,Drama
943,Killing Zoe,Thriller
944,Renaissance Man,Comedy|Drama|War
945,Charade,Comedy|Mystery|Romance|Thriller
946,"Fox and the Hound, The",Animation|Childrens
947,"Big Blue, The (Grand bleu, Le)",Adventure|Romance
948,Booty Call,Comedy|Romance
949,How to Make an American Quilt,Drama|Romance
950,Georgia,Drama
951,"Indian in the Cupboard, The",Adventure|Childrens|Fantasy
952,Blue in the Face,Comedy
953,Unstrung Heroes,Comedy|Drama
954,Unzipped,Documentary
955,Before Sunrise,Drama|Romance
956,Nobody's Fool,Drama
957,Pushing Hands,Comedy
958,To Live (Huozhe),Drama
959,Dazed and Confused,Comedy
960,Naked,Drama
961,Orlando,Drama
962,Ruby in Paradise,Drama
963,Some Folks Call It a Sling Blade,Drama|Thriller
964,"Month by the Lake, A",Comedy|Drama
965,Funny Face,Comedy|Musical
966,"Affair to Remember, An",Romance
967,Little Lord Fauntleroy,Drama
968,"Inspector General, The",Musical
969,Winnie the Pooh and the Blustery Day,Animation|Childrens
970,Hear My Song,Comedy
971,Mediterraneo,Comedy|War
972,Passion Fish,Drama
973,Grateful Dead,Documentary
974,Eye for an Eye,Drama|Thriller
975,Fear,Thriller
976,Solo,Action|Sci-Fi|Thriller
977,"Substitute, The",Action
978,Heaven's Prisoners,Mystery|Thriller
979,"Trigger Effect, The",Drama|Thriller
980,Mother Night,Drama
981,Dangerous Ground,Drama
982,Maximum Risk,Action|Adventure|Thriller
983,"Rich Man's Wife, The",Thriller
984,Shadow Conspiracy,Thriller
985,Blood & Wine,Drama
986,Turbulence,Thriller
987,Underworld,Thriller
988,"Beautician and the Beast, The",Comedy|Romance
989,Cats Don't Dance,Animation|Childrens|Musical
990,Anna Karenina,Drama|Romance
991,Keys to Tulsa,Crime
992,Head Above Water,Comedy|Thriller
993,Hercules,Adventure|Animation|Childrens|Comedy|Musical
994,"Last Time I Committed Suicide, The",Drama
995,"Kiss Me, Guido",Comedy
996,"Big Green, The",Childrens|Comedy
997,Stuart Saves His Family,Comedy
998,Cabin Boy,Comedy
999,Clean Slate,Comedy
1000,Lightning Jack,Comedy|Western
1001,"Stupids, The",Comedy
1002,"Pest, The",Comedy
1003,That Darn Cat!,Childrens|Comedy|Mystery
1004,Geronimo: An American Legend,Drama|Western
1005,"Double vie de Véronique, La (Double Life of Veronique, The)",Drama
1006,Until the End of the World (Bis ans Ende der Welt),Drama|Sci-Fi
1007,Waiting for Guffman,Comedy
1008,I Shot Andy Warhol,Drama
1009,Stealing Beauty,Drama
1010,Basquiat,Drama
1011,2 Days in the Valley,Crime
1012,Private Parts,Comedy|Drama
1013,Anaconda,Action|Adventure|Thriller
1014,Romy and Michele's High School Reunion,Comedy
1015,Shiloh,Childrens|Drama
1016,Con Air,Action|Adventure|Thriller
1017,Trees Lounge,Drama
1018,Tie Me Up! Tie Me Down!,Drama
1019,"Die xue shuang xiong (Killer, The)",Action|Thriller
1020,Gaslight,Mystery|Thriller
1021,8 1/2,Drama
1022,"Fast, Cheap & Out of Control",Documentary
1023,Fathers' Day,Comedy
1024,Mrs. Dalloway,Romance
1025,Fire Down Below,Action|Drama|Thriller
1026,"Lay of the Land, The",Comedy|Drama
1027,"Shooter, The",Action
1028,Grumpier Old Men,Comedy|Romance
1029,Jury Duty,Comedy
1030,"Beverly Hillbillies, The",Comedy
1031,Lassie,Adventure|Childrens
1032,Little Big League,Childrens|Comedy
1033,Homeward Bound II: Lost in San Francisco,Adventure|Childrens
1034,"Quest, The",Action|Adventure
1035,Cool Runnings,Comedy
1036,Drop Dead Fred,Comedy|Fantasy
1037,Grease 2,Comedy|Musical|Romance
1038,Switchback,Thriller
1039,Hamlet,Drama
1040,Two if by Sea,Comedy|Romance
1041,Forget Paris,Comedy|Romance
1042,Just Cause,Mystery|Thriller
1043,Rent-a-Kid,Comedy
1044,"Paper, The",Comedy|Drama
1045,Fearless,Drama
1046,Malice,Thriller
1047,Multiplicity,Comedy
1048,She's the One,Comedy|Romance
1049,House Arrest,Comedy
1050,"Ghost and Mrs. Muir, The",Drama|Romance
1051,"Associate, The",Comedy
1052,Dracula: Dead and Loving It,Comedy|Horror
1053,Now and Then,Drama
1054,Mr. Wrong,Comedy
1055,"Simple Twist of Fate, A",Drama
1056,Cronos,Horror
1057,"Pallbearer, The",Comedy
1058,"War, The",Adventure|Drama
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy
1060,"Adventures of Pinocchio, The",Adventure|Childrens
1061,"Evening Star, The",Comedy|Drama
1062,Four Days in September,Drama
1063,"Little Princess, A",Childrens|Drama
1064,Crossfire,Crime|Film-Noir
1065,Koyaanisqatsi,Documentary|War
1066,Balto,Animation|Childrens
1067,Bottle Rocket,Comedy
1068,"Star Maker, The (Uomo delle stelle, L')",Drama
1069,Amateur,Crime|Drama|Thriller
1070,Living in Oblivion,Comedy
1071,Party Girl,Comedy
1072,"Pyromaniac's Love Story, A",Comedy|Romance
1073,Shallow Grave,Thriller
1074,Reality Bites,Comedy|Drama
1075,"Man of No Importance, A",Drama
1076,"Pagemaster, The",Action|Adventure|Animation|Childrens|Fantasy
1077,Love and a .45,Thriller
1078,Oliver & Company,Animation|Childrens
1079,Joe's Apartment,Comedy|Musical
1080,Celestial Clockwork,Comedy
1081,Curdled,Crime
1082,Female Perversions,Drama
1083,Albino Alligator,Crime|Thriller
1084,Anne Frank Remembered,Documentary
1085,Carried Away,Drama|Romance
1086,It's My Party,Drama
1087,Bloodsport 2,Action
1088,Double Team,Action
1089,Speed 2: Cruise Control,Action|Romance|Thriller
1090,Sliver,Thriller
1091,Pete's Dragon,Adventure|Animation|Childrens|Musical
1092,Dear God,Comedy
1093,Live Nude Girls,Comedy
1094,"Thin Line Between Love and Hate, A",Comedy
1095,High School High,Comedy
1096,Commandments,Romance
1097,"Hate (Haine, La)",Drama
1098,Flirting With Disaster,Comedy
1099,"Red Firecracker, Green Firecracker",Drama
1100,What Happened Was...,Comedy|Drama|Romance
1101,Six Degrees of Separation,Drama|Mystery
1102,Two Much,Comedy|Romance
1103,Trust,Comedy|Drama
1104,C'est arrivé près de chez vous,Comedy|Crime|Drama
1105,Firestorm,Action|Adventure|Thriller
1106,"Newton Boys, The",Crime|Drama
1107,Beyond Rangoon,Drama
1108,Feast of July,Drama
1109,Death and the Maiden,Drama|Thriller
1110,Tank Girl,Action|Comedy|Musical|Sci-Fi
1111,Double Happiness,Drama
1112,Cobb,Drama
1113,Mrs. Parker and the Vicious Circle,Drama
1114,Faithful,Comedy
1115,Twelfth Night,Comedy|Drama|Romance
1116,"Mark of Zorro, The",Adventure
1117,Surviving Picasso,Drama
1118,Up in Smoke,Comedy
1119,Some Kind of Wonderful,Drama|Romance
1120,I'm Not Rappaport,Comedy
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",Drama|Musical
1122,They Made Me a Criminal,Crime|Drama
1123,"Last Time I Saw Paris, The",Drama
1124,"Farewell to Arms, A",Romance|War
1125,"Innocents, The",Thriller
1126,"Old Man and the Sea, The",Adventure|Drama
1127,"Truman Show, The",Drama
1128,Heidi Fleiss: Hollywood Madam (1995) ,Documentary
1129,Chungking Express,Drama|Mystery|Romance
1130,Jupiter's Wife,Documentary
1131,Safe,Thriller
1132,Feeling Minnesota,Drama|Romance
1133,Escape to Witch Mountain,Adventure|Childrens|Fantasy
1134,Get on the Bus,Drama
1135,"Doors, The",Drama|Musical
1136,Ghosts of Mississippi,Drama
1137,Beautiful Thing,Drama|Romance
1138,Best Men,Action|Comedy|Crime|Drama
1139,Hackers,Action|Crime|Thriller
1140,"Road to Wellville, The",Comedy
1141,"War Room, The",Documentary
1142,When We Were Kings,Documentary
1143,Hard Eight,Crime|Thriller
1144,"Quiet Room, The",Drama
1145,Blue Chips,Drama
1146,Calendar Girl,Drama
1147,My Family,Drama
1148,Tom & Viv,Drama
1149,Walkabout,Drama
1150,Last Dance,Drama
1151,Original Gangstas,Crime
1152,In Love and War,Romance|War
1153,Backbeat,Drama|Musical
1154,Alphaville,Sci-Fi
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les)",Comedy|Romance
1156,Cyclo,Crime|Drama
1157,"Relic, The",Horror
1158,"Fille seule, La (A Single Girl)",Drama
1159,Stalker,Mystery|Sci-Fi
1160,Love! Valour! Compassion!,Drama|Romance
1161,Palookaville,Action|Drama
1162,Phat Beach,Comedy
1163,"Portrait of a Lady, The",Drama
1164,Zeus and Roxanne,Childrens
1165,Big Bully,Comedy|Drama
1166,Love & Human Remains,Comedy
1167,"Sum of Us, The",Comedy
1168,Little Buddha,Drama
1169,Fresh,Drama
1170,Spanking the Monkey,Comedy|Drama
1171,Wild Reeds,Drama
1172,"Women, The",Comedy
1173,Bliss,Drama|Romance
1174,Caught,Drama|Thriller
1175,Hugo Pool,Romance
1176,Welcome To Sarajevo,Drama|War
1177,Dunston Checks In,Comedy
1178,Major Payne,Comedy
1179,Man of the House,Comedy
1180,I Love Trouble,Action|Comedy
1181,"Low Down Dirty Shame, A",Action|Comedy
1182,Cops and Robbersons,Comedy
1183,"Cowboy Way, The",Action|Comedy
1184,"Endless Summer 2, The",Documentary
1185,In the Army Now,Comedy|War
1186,"Inkwell, The",Comedy|Drama
1187,Switchblade Sisters,Crime
1188,Young Guns II,Action|Comedy|Western
1189,Prefontaine,Drama
1190,That Old Feeling,Comedy|Romance
1191,"Letter From Death Row, A",Crime|Drama
1192,"Boys of St. Vincent, The",Drama
1193,Before the Rain (Pred dozhdot),Drama
1194,Once Were Warriors,Crime|Drama
1195,Strawberry and Chocolate (Fresa y chocolate),Drama
1196,"Savage Nights (Nuits fauves, Les)",Drama
1197,"Family Thing, A",Comedy|Drama
1198,Purple Noon,Crime|Thriller
1199,Cemetery Man (Dellamorte Dellamore),Comedy|Horror
1200,Kim,Childrens|Drama
1201,Marlene Dietrich: Shadow and Light (1996) ,Documentary
1202,"Maybe, Maybe Not (Bewegte Mann, Der)",Comedy
1203,Top Hat,Comedy|Musical|Romance
1204,To Be or Not to Be,Comedy|Drama|War
1205,"Secret Agent, The",Drama
1206,Amos & Andrew,Comedy
1207,Jade,Thriller
1208,Kiss of Death,Crime|Drama|Thriller
1209,Mixed Nuts,Comedy
1210,Virtuosity,Sci-Fi|Thriller
1211,Blue Sky,Drama|Romance
1212,Flesh and Bone,Drama|Mystery|Romance
1213,Guilty as Sin,Crime|Drama|Thriller
1214,In the Realm of the Senses (Ai no corrida),Drama
1215,Barb Wire,Action|Sci-Fi
1216,Kissed,Romance
1217,Assassins,Thriller
1218,Friday,Comedy
1219,"Goofy Movie, A",Animation|Childrens|Comedy|Romance
1220,Higher Learning,Drama
1221,When a Man Loves a Woman,Drama
1222,Judgment Night,Action
1223,King of the Hill,Drama
1224,"Scout, The",Drama
1225,Angus,Comedy
1226,Night Falls on Manhattan,Crime|Drama
1227,"Awfully Big Adventure, An",Drama
1228,Under Siege 2: Dark Territory,Action
1229,Poison Ivy II,Drama|Thriller
1230,Ready to Wear (Pret-A-Porter),Comedy
1231,Marked for Death,Action|Drama
1232,Madonna: Truth or Dare,Documentary
1233,Nénette et Boni,Drama
1234,Chairman of the Board,Comedy
1235,"Big Bang Theory, The",Crime
1236,"Other Voices, Other Rooms",Drama
1237,Twisted,Comedy|Drama
1238,Full Speed,Drama
1239,Cutthroat Island,Action|Adventure|Romance
1240,Ghost in the Shell (Kokaku kidotai),Animation|Sci-Fi
1241,"Van, The",Comedy|Drama
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",Comedy
1243,Night Flier,Horror
1244,Metro,Action
1245,Gridlock'd,Crime
1246,Bushwhacked,Comedy
1247,Bad Girls,Western
1248,Blink,Thriller
1249,For Love or Money,Comedy
1250,Best of the Best 3: No Turning Back,Action
1251,A Chef in Love,Comedy
1252,"Contempt (Mépris, Le)",Drama
1253,"Tie That Binds, The",Thriller
1254,Gone Fishin',Comedy
1255,Broken English,Drama
1256,"Designated Mourner, The",Drama
1257,"Designated Mourner, The",Drama
1258,Trial and Error,Comedy|Romance
1259,Pie in the Sky,Comedy|Romance
1260,Total Eclipse,Drama
1261,"Run of the Country, The",Drama
1262,Walking and Talking,Romance
1263,Foxfire,Drama
1264,Nothing to Lose,Drama
1265,Star Maps,Drama
1266,Bread and Chocolate (Pane e cioccolata),Drama
1267,Clockers,Drama
1268,Bitter Moon,Drama
1269,Love in the Afternoon,Comedy|Romance
1270,Life with Mikey,Comedy
1271,North,Comedy
1272,Talking About Sex,Comedy|Drama
1273,Color of Night,Drama|Thriller
1274,Robocop 3,Sci-Fi|Thriller
1275,Killer (Bulletproof Heart),Thriller
1276,Sunset Park,Drama
1277,Set It Off,Action|Crime
1278,Selena,Drama|Musical
1279,Wild America,Adventure|Childrens
1280,Gang Related,Crime
1281,Manny & Lo,Drama
1282,"Grass Harp, The",Drama
1283,Out to Sea,Comedy
1284,Before and After,Drama|Mystery
1285,Princess Caraboo,Drama
1286,Shall We Dance?,Comedy|Musical|Romance
1287,Ed,Comedy
1288,Denise Calls Up,Comedy
1289,Jack and Sarah,Romance
1290,Country Life,Drama|Romance
1291,Celtic Pride,Comedy
1292,"Simple Wish, A",Childrens|Fantasy
1293,Star Kid,Adventure|Childrens|Fantasy|Sci-Fi
1294,Ayn Rand: A Sense of Life,Documentary
1295,Kicked in the Head,Comedy|Drama
1296,Indian Summer,Comedy|Drama
1297,Love Affair,Drama|Romance
1298,"Band Wagon, The",Comedy|Musical
1299,Penny Serenade,Drama|Romance
1300,'Til There Was You,Drama|Romance
1301,Stripes,Comedy
1302,Late Bloomers,Comedy
1303,"Getaway, The",Action
1304,New York Cop,Action|Crime
1305,National Lampoon's Senior Trip,Comedy
1306,Delta of Venus,Drama
1307,Carmen Miranda: Bananas Is My Business,Documentary
1308,Babyfever,Comedy|Drama
1309,"Very Natural Thing, A",Drama
1310,"Walk in the Sun, A",Drama
1311,Waiting to Exhale,Comedy|Drama
1312,"Pompatus of Love, The",Comedy|Drama
1313,Palmetto,Film-Noir|Mystery|Thriller
1314,Surviving the Game,Action|Adventure|Thriller
1315,Inventing the Abbotts,Drama|Romance
1316,"Horse Whisperer, The",Drama
1317,"Journey of August King, The",Drama
1318,Catwalk,Documentary
1319,"Neon Bible, The",Drama
1320,Homage,Drama
1321,Open Season,Comedy
1322,Metisse (Café au Lait),Comedy
1323,"Wooden Man's Bride, The (Wu Kui)",Drama
1324,Loaded,Drama|Thriller
1325,August,Drama
1326,Boys,Drama
1327,Captives,Drama
1328,Of Love and Shadows,Drama
1329,"Low Life, The",Drama
1330,An Unforgettable Summer,Drama
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),Drama
1333,Midnight Dancers (Sibak),Comedy|Drama
1334,Somebody to Love,Drama
1335,American Buffalo,Drama
1336,Kazaam,Childrens|Comedy|Fantasy
1337,Larger Than Life,Comedy
1338,Two Deaths,Drama
1339,Stefano Quantestorie,Comedy|Drama
1340,"Crude Oasis, The",Romance
1341,Hedd Wyn,Drama
1342,"Convent, The (Convento, O)",Drama
1343,Lotto Land,Drama
1344,"Story of Xinghua, The",Drama
1345,"Day the Sun Turned Cold, The (Tianguo niezi)",Drama
1346,Dingo,Drama
1347,"Ballad of Narayama, The (Narayama Bushiko)",Drama
1348,Every Other Weekend,Drama
1349,Mille bolle blu,Comedy
1350,Crows and Sparrows,Drama
1351,Lover's Knot,Comedy
1352,Shadow of Angels (Schatten der Engel),Drama
1353,1-900,Romance
1354,Venice/Venice,Drama
1355,Infinity,Drama
1356,Ed's Next Move,Comedy
1357,For the Moment,Romance|War
1358,The Deadly Cure,Action
1359,Boys in Venice,Drama
1360,"Sexual Life of the Belgians, The",Comedy
1361,"Search for One-eye Jimmy, The",Comedy
1362,American Strays,Action
1363,"Leopard Son, The",Documentary
1364,Bird of Prey,Action
1365,Johnny 100 Pesos,Action|Drama
1366,JLG/JLG - autoportrait de décembre,Documentary|Drama
1367,Faust,Animation
1368,Mina Tannenbaum,Drama
1369,"Forbidden Christ, The (Cristo proibito, Il)",Drama
1370,I Can't Sleep (J'ai pas sommeil),Drama|Thriller
1371,"Machine, The",Comedy|Horror
1372,"Stranger, The",Action
1373,Good Morning,
1374,Falling in Love Again,Comedy
1375,"Cement Garden, The",Drama
1376,Meet Wally Sparks,Comedy
1377,Hotel de Love,Comedy|Romance
1378,Rhyme & Reason,Documentary
1379,Love and Other Catastrophes,Romance
1380,Hollow Reed,Drama
1381,Losing Chase,Drama
1382,"Bonheur, Le",Drama
1383,"Second Jungle Book: Mowgli & Baloo, The",Adventure|Childrens
1384,Squeeze,Drama
1385,Roseanna's Grave (For Roseanna),Comedy|Romance
1386,Tetsuo II: Body Hammer,Sci-Fi
1387,Fall,Romance
1388,Gabbeh,Drama
1389,Mondo,Drama
1390,"Innocent Sleep, The",Crime
1391,For Ever Mozart,Drama
1392,"Locusts, The",Drama
1393,Stag,Action|Thriller
1394,Swept from the Sea,Romance
1395,Hurricane Streets,Drama
1396,Stonewall,Drama
1397,Of Human Bondage,Drama
1398,Anna,Drama
1399,Stranger in the House,Thriller
1400,Picture Bride,Drama|Romance
1401,M. Butterfly,Drama
1402,"Ciao, Professore!",Drama
1403,Caro Diario (Dear Diary),Comedy|Drama
1404,Withnail and I,Comedy
1405,Boy's Life 2,Drama
1406,When Night Is Falling,Drama|Romance
1407,"Specialist, The",Action
1408,Gordy,Comedy
1409,"Swan Princess, The",Animation|Childrens
1410,Harlem,Drama
1411,Barbarella,Adventure|Sci-Fi
1412,Land Before Time III: The Time of the Great Giving (1995) (V),Animation|Childrens
1413,Street Fighter,Action
1414,Coldblooded,Action
1415,"Next Karate Kid, The",Action|Childrens
1416,No Escape,Action|Sci-Fi
1417,"Turning, The",Drama
1418,"Joy Luck Club, The",Drama
1419,Highlander III: The Sorcerer,Action|Sci-Fi
1420,Gilligan's Island: The Movie,Comedy
1421,My Crazy Life (Mi vida loca),Drama
1422,Suture,Film-Noir|Thriller
1423,"Walking Dead, The",Drama|War
1424,I Like It Like That,Comedy|Drama|Romance
1425,I'll Do Anything,Comedy|Drama
1426,Grace of My Heart,Comedy|Drama
1427,Drunks,Drama
1428,SubUrbia,Comedy
1429,Sliding Doors,Drama|Romance
